"사용일자","호선명","역명","승차총승객수","하차총승객수","등록일자"
"20240119","6호선","효창공원앞","8202","7211","20240122"
"20240119","9호선","흑석(중앙대입구)","9516","9848","20240122"
"20240118","우이신설선","4.19민주묘지","3016","2807","20240121"
"20240118","경원선","가능","6700","6521","20240121"
"20240118","8호선","가락시장","9228","10040","20240121"
"20240118","3호선","가락시장","10196","10001","20240121"
"20240118","7호선","가산디지털단지","51454","52297","20240121"
"20240118","경부선","가산디지털단지","19762","22216","20240121"
"20240118","9호선","가양","23961","23274","20240121"
"20240118","우이신설선","가오리","4615","4588","20240121"
"20240118","경의선","가좌","6372","6090","20240121"
"20240118","분당선","가천대","7457","7912","20240121"
"20240118","경춘선","가평","1677","1738","20240121"
"20240118","경인선","간석","6166","5876","20240121"
"20240118","경춘선","갈매","3243","2904","20240121"
"20240118","2호선","강남","93225","89541","20240121"
"20240118","7호선","강남구청","18571","20514","20240121"
"20240118","분당선","강남구청","10967","12700","20240121"
"20240118","5호선","강동","19913","19436","20240121"
"20240118","8호선","강동구청","11986","12315","20240121"
"20240118","경의선","강매","3569","3116","20240121"
"20240118","2호선","강변(동서울터미널)","31973","29839","20240121"
"20240118","5호선","강일","6117","5697","20240121"
"20240118","경춘선","강촌","356","315","20240121"
"20240118","5호선","개롱","7009","7329","20240121"
"20240118","경인선","개봉","22894","22498","20240121"
"20240118","분당선","개포동","5075","5260","20240121"
"20240118","9호선","개화","3101","2020","20240121"
"20240118","5호선","개화산","6500","6183","20240121"
"20240118","5호선","거여","11038","10772","20240121"
"20240118","7호선","건대입구","13865","14461","20240121"
"20240118","2호선","건대입구","37801","39988","20240121"
"20240118","공항철도 1호선","검암","7204","7222","20240121"
"20240118","경강선","경기광주","8568","7935","20240121"
"20240118","과천선","경마공원","1319","1353","20240121"
"20240118","3호선","경복궁(정부서울청사)","24764","24849","20240121"
"20240118","3호선","경찰병원","8533","8528","20240121"
"20240118","공항철도 1호선","계양","14365","13568","20240121"
"20240118","5호선","고덕","11602","11380","20240121"
"20240118","6호선","고려대(종암)","8790","8235","20240121"
"20240118","수인선","고색","5895","5405","20240121"
"20240118","7호선","고속터미널","18000","15253","20240121"
"20240118","3호선","고속터미널","45108","42175","20240121"
"20240118","9호선","고속터미널","14532","19449","20240121"
"20240118","안산선","고잔","9517","9226","20240121"
"20240118","경의선","곡산","701","746","20240121"
"20240118","경강선","곤지암","2549","2316","20240121"
"20240118","5호선","공덕","16299","17137","20240121"
"20240118","6호선","공덕","21274","20434","20240121"
"20240118","경의선","공덕","4559","3708","20240121"
"20240118","공항철도 1호선","공덕","3130","4217","20240121"
"20240118","7호선","공릉(서울과학기술대)","12613","12449","20240121"
"20240118","9호선","공항시장","3184","3410","20240121"
"20240118","공항철도 1호선","공항화물청사","2419","2527","20240121"
"20240118","과천선","과천","7059","6499","20240121"
"20240118","경부선","관악","7842","7517","20240121"
"20240118","신림선","관악산(서울대)","2608","2567","20240121"
"20240118","5호선","광나루(장신대)","14242","13041","20240121"
"20240118","경부선","광명","3924","3404","20240121"
"20240118","7호선","광명사거리","21909","21723","20240121"
"20240118","경원선","광운대","8132","7640","20240121"
"20240118","5호선","광화문(세종문화회관)","38090","39668","20240121"
"20240118","6호선","광흥창(서강)","10286","9936","20240121"
"20240118","2호선","교대(법원.검찰청)","35801","43021","20240121"
"20240118","3호선","교대(법원.검찰청)","19651","11673","20240121"
"20240118","경부선","구로","18803","18838","20240121"
"20240118","2호선","구로디지털단지","64494","63666","20240121"
"20240118","분당선","구룡","3227","3094","20240121"
"20240118","중앙선","구리","14001","14194","20240121"
"20240118","9호선","구반포","1253","1296","20240121"
"20240118","6호선","구산","8467","6525","20240121"
"20240118","분당선","구성","5355","5651","20240121"
"20240118","2호선","구의(광진구청)","27262","26465","20240121"
"20240118","경인선","구일","6537","6532","20240121"
"20240118","3호선","구파발","22853","22030","20240121"
"20240118","중앙선","국수","657","684","20240121"
"20240118","9호선","국회의사당","18694","19591","20240121"
"20240118","5호선","군자(능동)","12603","13644","20240121"
"20240118","7호선","군자(능동)","16470","13107","20240121"
"20240118","경부선","군포","8014","7892","20240121"
"20240118","경춘선","굴봉산","109","147","20240121"
"20240118","5호선","굽은다리(강동구민회관앞)","10308","9928","20240121"
"20240118","경춘선","금곡","1492","1461","20240121"
"20240118","경의선","금릉","5610","5364","20240121"
"20240118","경부선","금정","30028","30648","20240121"
"20240118","경부선","금천구청","12095","12172","20240121"
"20240118","경의선","금촌","6575","6428","20240121"
"20240118","3호선","금호","8728","8050","20240121"
"20240118","분당선","기흥","10862","9927","20240121"
"20240118","5호선","길동","8982","9252","20240121"
"20240118","4호선","길음","22383","21919","20240121"
"20240118","경춘선","김유정","314","297","20240121"
"20240118","공항철도 1호선","김포공항","11260","5997","20240121"
"20240118","5호선","김포공항","10173","7646","20240121"
"20240118","서해선","김포공항","3324","3891","20240121"
"20240118","9호선","김포공항","7695","10655","20240121"
"20240118","5호선","까치산","30258","29187","20240121"
"20240118","2호선","낙성대(강감찬)","29025","28289","20240121"
"20240118","7호선","남구로","16534","17401","20240121"
"20240118","수인선","남동인더스파크","2455","2764","20240121"
"20240118","3호선","남부터미널(예술의전당)","32756","32990","20240121"
"20240118","7호선","남성","12406","11678","20240121"
"20240118","경부선","남영","10131","10435","20240121"
"20240118","8호선","남위례","7568","7618","20240121"
"20240118","경춘선","남춘천","2372","2455","20240121"
"20240118","4호선","남태령","1355","1236","20240121"
"20240118","8호선","남한산성입구(성남법원.검찰청)","13758","12553","20240121"
"20240118","7호선","내방","16652","16821","20240121"
"20240118","9호선","노들","5022","4101","20240121"
"20240118","경부선","노량진","8957","9264","20240121"
"20240118","9호선","노량진","27813","27182","20240121"
"20240118","7호선","노원","26098","27624","20240121"
"20240118","4호선","노원","30431","33550","20240121"
"20240118","3호선","녹번","17204","15509","20240121"
"20240118","6호선","녹사평(용산구청)","5120","5200","20240121"
"20240118","경원선","녹양","4639","4433","20240121"
"20240118","경원선","녹천","4790","3917","20240121"
"20240118","7호선","논현","21101","21522","20240121"
"20240118","경의선","능곡","5079","4700","20240121"
"20240118","8호선","단대오거리","12834","12576","20240121"
"20240118","수인선","달월","112","60","20240121"
"20240118","5호선","답십리","17735","16056","20240121"
"20240118","4호선","당고개","9868","8530","20240121"
"20240118","신림선","당곡","5032","4823","20240121"
"20240118","9호선","당산","21605","21404","20240121"
"20240118","2호선","당산","19769","22697","20240121"
"20240118","경부선","당정","6341","6022","20240121"
"20240118","일산선","대곡","2911","2115","20240121"
"20240118","과천선","대공원","2763","2875","20240121"
"20240118","2호선","대림(구로구청)","25439","25877","20240121"
"20240118","7호선","대림(구로구청)","8852","8813","20240121"
"20240118","분당선","대모산입구","6543","6032","20240121"
"20240118","경부선","대방","11521","12436","20240121"
"20240118","신림선","대방","2950","2394","20240121"
"20240118","경춘선","대성리","553","552","20240121"
"20240118","안산선","대야미","5160","4537","20240121"
"20240118","3호선","대청","11524","10846","20240121"
"20240118","3호선","대치","14016","13592","20240121"
"20240118","일산선","대화","13720","10666","20240121"
"20240118","6호선","대흥(서강대앞)","9544","9994","20240121"
"20240118","경원선","덕계","5215","4776","20240121"
"20240118","중앙선","덕소","5657","5521","20240121"
"20240118","경원선","덕정","5678","5255","20240121"
"20240118","3호선","도곡","5532","5965","20240121"
"20240118","분당선","도곡","8527","8137","20240121"
"20240118","중앙선","도농","11708","10965","20240121"
"20240118","2호선","도림천","1389","1484","20240121"
"20240118","경원선","도봉","6444","6231","20240121"
"20240118","7호선","도봉산","9203","10410","20240121"
"20240118","경원선","도봉산","7438","4657","20240121"
"20240118","중앙선","도심","2516","2017","20240121"
"20240118","경인선","도원","2836","2921","20240121"
"20240118","경인선","도화","4293","4058","20240121"
"20240118","3호선","독립문","7724","7775","20240121"
"20240118","6호선","독바위","3001","3077","20240121"
"20240118","경부선","독산","20016","20447","20240121"
"20240118","6호선","돌곶이","10976","10023","20240121"
"20240118","1호선","동대문","11286","10662","20240121"
"20240118","4호선","동대문","20618","21472","20240121"
"20240118","5호선","동대문역사문화공원(DDP)","3599","4168","20240121"
"20240118","4호선","동대문역사문화공원(DDP)","18814","16752","20240121"
"20240118","2호선","동대문역사문화공원(DDP)","13906","16074","20240121"
"20240118","3호선","동대입구","8547","9331","20240121"
"20240118","경원선","동두천","1725","1738","20240121"
"20240118","경원선","동두천중앙","2982","2941","20240121"
"20240118","1호선","동묘앞","9231","9519","20240121"
"20240118","6호선","동묘앞","8455","8471","20240121"
"20240118","경인선","동암","16273","16210","20240121"
"20240118","경인선","동인천","14579","13582","20240121"
"20240118","9호선","동작(현충원)","1792","1508","20240121"
"20240118","4호선","동작(현충원)","1273","1413","20240121"
"20240118","경부선","두정","6389","6349","20240121"
"20240118","5호선","둔촌동","9658","9667","20240121"
"20240118","9호선2~3단계","둔촌오륜","1010","1039","20240121"
"20240118","9호선","등촌","13483","12862","20240121"
"20240118","6호선","디지털미디어시티","16371","18041","20240121"
"20240118","공항철도 1호선","디지털미디어시티","16778","15626","20240121"
"20240118","경의선","디지털미디어시티","2955","2704","20240121"
"20240118","2호선","뚝섬","26293","28194","20240121"
"20240118","7호선","뚝섬유원지","8622","8559","20240121"
"20240118","5호선","마곡","13893","14034","20240121"
"20240118","공항철도 1호선","마곡나루(서울식물원)","12931","12221","20240121"
"20240118","9호선","마곡나루(서울식물원)","15326","15190","20240121"
"20240118","일산선","마두","8614","8850","20240121"
"20240118","7호선","마들","13884","13047","20240121"
"20240118","경춘선","마석","3963","3905","20240121"
"20240118","5호선","마장","6430","6036","20240121"
"20240118","5호선","마천","8097","7313","20240121"
"20240118","5호선","마포","16778","17343","20240121"
"20240118","6호선","마포구청","15614","13963","20240121"
"20240118","중앙선","망우","8018","7582","20240121"
"20240118","6호선","망원","15835","16999","20240121"
"20240118","경원선","망월사","7496","7637","20240121"
"20240118","분당선","망포","17208","16214","20240121"
"20240118","분당선","매교","5213","5203","20240121"
"20240118","3호선","매봉","14412","13921","20240121"
"20240118","분당선","매탄권선","5614","5414","20240121"
"20240118","7호선","먹골","11107","10975","20240121"
"20240118","7호선","면목","15819","15356","20240121"
"20240118","4호선","명동","28859","30484","20240121"
"20240118","5호선","명일","9900","9998","20240121"
"20240118","경부선","명학","9781","9514","20240121"
"20240118","분당선","모란","20798","20696","20240121"
"20240118","8호선","모란","4820","3726","20240121"
"20240118","5호선","목동","18431","19895","20240121"
"20240118","8호선","몽촌토성(평화의문)","7733","7867","20240121"
"20240118","3호선","무악재","4878","4620","20240121"
"20240118","2호선","문래","25700","26227","20240121"
"20240118","경의선","문산","5216","5173","20240121"
"20240118","8호선","문정","25087","26410","20240121"
"20240118","분당선","미금","16614","17595","20240121"
"20240118","5호선","미사","19048","19337","20240121"
"20240118","4호선","미아(서울사이버대학)","15776","15334","20240121"
"20240118","4호선","미아사거리","27732","27809","20240121"
"20240118","안산선","반월","4510","4329","20240121"
"20240118","7호선","반포","6811","6602","20240121"
"20240118","5호선","발산","25070","25996","20240121"
"20240118","2호선","방배","16885","17418","20240121"
"20240118","5호선","방이","8257","8571","20240121"
"20240118","경원선","방학","10497","10288","20240121"
"20240118","5호선","방화","7569","7211","20240121"
"20240118","장항선","배방","1191","1125","20240121"
"20240118","경의선","백마","8203","7949","20240121"
"20240118","일산선","백석","10962","10907","20240121"
"20240118","경춘선","백양리","386","269","20240121"
"20240118","경인선","백운","7702","7451","20240121"
"20240118","6호선","버티고개","2361","2355","20240121"
"20240118","과천선","범계","29104","29089","20240121"
"20240118","경춘선","별내","3572","3410","20240121"
"20240118","경부선","병점","14856","14647","20240121"
"20240118","신림선","보라매","4156","3845","20240121"
"20240118","7호선","보라매","7232","7441","20240121"
"20240118","신림선","보라매공원","2275","2422","20240121"
"20240118","신림선","보라매병원","8858","9384","20240121"
"20240118","6호선","보문","8345","7801","20240121"
"20240118","우이신설선","보문","1656","1677","20240121"
"20240118","경원선","보산","1330","1219","20240121"
"20240118","분당선","보정","2822","2526","20240121"
"20240118","8호선","복정","9921","8243","20240121"
"20240118","분당선","복정","1","0","20240121"
"20240118","장항선","봉명","1488","1502","20240121"
"20240118","9호선2~3단계","봉은사","23570","24451","20240121"
"20240118","2호선","봉천","25898","24206","20240121"
"20240118","6호선","봉화산(서울의료원)","9759","9040","20240121"
"20240118","경인선","부개","9007","8536","20240121"
"20240118","경강선","부발","2285","2133","20240121"
"20240118","경인선","부천","32853","32731","20240121"
"20240118","서해선","부천종합운동장","2614","2046","20240121"
"20240118","경인선","부평","29766","31335","20240121"
"20240118","우이신설선","북한산보국문","6479","6261","20240121"
"20240118","우이신설선","북한산우이","2605","2301","20240121"
"20240118","6호선","불광","4745","4575","20240121"
"20240118","3호선","불광","17241","18394","20240121"
"20240118","7호선","사가정","17164","17281","20240121"
"20240118","2호선","사당","43497","46252","20240121"
"20240118","4호선","사당","27853","24064","20240121"
"20240118","경춘선","사릉","2255","2232","20240121"
"20240118","수인선","사리","5139","4494","20240121"
"20240118","9호선","사평","4370","4284","20240121"
"20240118","안산선","산본","17613","18623","20240121"
"20240118","8호선","산성","6571","6541","20240121"
"20240118","6호선","삼각지","7782","7040","20240121"
"20240118","4호선","삼각지","6823","7689","20240121"
"20240118","경강선","삼동","2801","2564","20240121"
"20240118","2호선","삼성(무역센터)","62249","63138","20240121"
"20240118","9호선2~3단계","삼성중앙","9078","9577","20240121"
"20240118","일산선","삼송","20818","19782","20240121"
"20240118","우이신설선","삼양","2143","2177","20240121"
"20240118","우이신설선","삼양사거리","2620","2636","20240121"
"20240118","9호선2~3단계","삼전","8519","7951","20240121"
"20240118","분당선","상갈","5783","5434","20240121"
"20240118","4호선","상계","20693","19124","20240121"
"20240118","7호선","상도","12175","11746","20240121"
"20240118","안산선","상록수","15562","15910","20240121"
"20240118","중앙선","상봉","6131","5961","20240121"
"20240118","7호선","상봉","18360","17644","20240121"
"20240118","6호선","상수","10057","10878","20240121"
"20240118","2호선","상왕십리","15510","15108","20240121"
"20240118","6호선","상월곡(한국과학기술연구원)","7306","6810","20240121"
"20240118","5호선","상일동","16350","15230","20240121"
"20240118","경춘선","상천","225","207","20240121"
"20240118","6호선","새절(신사)","13512","12559","20240121"
"20240118","9호선","샛강","7474","7614","20240121"
"20240118","신림선","샛강","3250","3709","20240121"
"20240118","경의선","서강대","2178","2115","20240121"
"20240118","5호선","서대문","22675","23217","20240121"
"20240118","경부선","서동탄","1612","1381","20240121"
"20240118","경원선","서빙고","2240","2093","20240121"
"20240118","신림선","서울대벤처타운","10076","9501","20240121"
"20240118","2호선","서울대입구(관악구청)","49112","47708","20240121"
"20240118","분당선","서울숲","12872","13287","20240121"
"20240118","경의선","서울역","5257","6343","20240121"
"20240118","1호선","서울역","57608","54720","20240121"
"20240118","4호선","서울역","13667","21795","20240121"
"20240118","공항철도 1호선","서울역","11668","10873","20240121"
"20240118","경부선","서울역","9182","2955","20240121"
"20240118","신림선","서울지방병무청","3043","3296","20240121"
"20240118","신림선","서원","3772","3311","20240121"
"20240118","경부선","서정리","8296","7423","20240121"
"20240118","2호선","서초","23904","23676","20240121"
"20240118","분당선","서현","26927","27391","20240121"
"20240118","경원선","석계","7866","9168","20240121"
"20240118","6호선","석계","13181","13434","20240121"
"20240118","경부선","석수","9591","8593","20240121"
"20240118","8호선","석촌","8812","9973","20240121"
"20240118","9호선2~3단계","석촌","10101","9274","20240121"
"20240118","9호선2~3단계","석촌고분","7749","7593","20240121"
"20240118","2호선","선릉","66295","58464","20240121"
"20240118","분당선","선릉","15744","24028","20240121"
"20240118","과천선","선바위","8917","7853","20240121"
"20240118","9호선","선유도","10214","9702","20240121"
"20240118","9호선2~3단계","선정릉","11515","12325","20240121"
"20240118","분당선","선정릉","8936","9526","20240121"
"20240118","경부선","성균관대","15193","15079","20240121"
"20240118","2호선","성수","45218","49297","20240121"
"20240118","4호선","성신여대입구(돈암)","21066","20473","20240121"
"20240118","우이신설선","성신여대입구(돈암)","3462","3795","20240121"
"20240118","경부선","성환","3601","3552","20240121"
"20240118","경부선","세류","3398","3103","20240121"
"20240118","경부선","세마","3198","3067","20240121"
"20240118","경강선","세종대왕릉","304","294","20240121"
"20240118","수인선","소래포구","4905","4530","20240121"
"20240118","경인선","소사","7768","7447","20240121"
"20240118","경원선","소요산","1606","1547","20240121"
"20240118","우이신설선","솔밭공원","2806","2626","20240121"
"20240118","우이신설선","솔샘","6530","6224","20240121"
"20240118","경인선","송내","28581","27834","20240121"
"20240118","수인선","송도","2638","2340","20240121"
"20240118","5호선","송정","6892","6480","20240121"
"20240118","경부선","송탄","4175","4200","20240121"
"20240118","8호선","송파","10408","10018","20240121"
"20240118","9호선2~3단계","송파나루","5978","6318","20240121"
"20240118","분당선","수내","15951","16068","20240121"
"20240118","7호선","수락산","12722","12549","20240121"
"20240118","안산선","수리산","4275","3567","20240121"
"20240118","경의선","수색","3874","4051","20240121"
"20240118","3호선","수서","19720","20116","20240121"
"20240118","분당선","수서","15810","16432","20240121"
"20240118","분당선","수원","8300","7401","20240121"
"20240118","경부선","수원","35541","37395","20240121"
"20240118","분당선","수원시청","14502","15498","20240121"
"20240118","4호선","수유(강북구청)","35312","35602","20240121"
"20240118","8호선","수진","5600","5175","20240121"
"20240118","4호선","숙대입구(갈월)","14263","14058","20240121"
"20240118","7호선","숭실대입구(살피재)","12999","12960","20240121"
"20240118","수인선","숭의","4347","4157","20240121"
"20240118","2호선","시청","30389","29923","20240121"
"20240118","1호선","시청","29747","30346","20240121"
"20240118","분당선","신갈","5364","5223","20240121"
"20240118","5호선","신금호","6830","7215","20240121"
"20240118","경부선","신길","9472","7959","20240121"
"20240118","5호선","신길","5080","5226","20240121"
"20240118","안산선","신길온천","2014","1841","20240121"
"20240118","경춘선","신내","2543","2338","20240121"
"20240118","9호선","신논현","34824","34218","20240121"
"20240118","2호선","신답","1771","1988","20240121"
"20240118","6호선","신당","9164","9680","20240121"
"20240118","2호선","신당","15595","16546","20240121"
"20240118","2호선","신대방","26648","25913","20240121"
"20240118","7호선","신대방삼거리","16116","15414","20240121"
"20240118","경부선","신도림","4095","4274","20240121"
"20240118","2호선","신도림","53868","52352","20240121"
"20240118","경강선","신둔도예촌","1502","1450","20240121"
"20240118","신림선","신림","1905","2526","20240121"
"20240118","2호선","신림","57747","55585","20240121"
"20240118","9호선","신목동","4989","4358","20240121"
"20240118","9호선","신반포","4287","4134","20240121"
"20240118","9호선","신방화","7723","7640","20240121"
"20240118","3호선","신사","31197","32551","20240121"
"20240118","2호선","신설동","3657","3614","20240121"
"20240118","우이신설선","신설동","2517","2398","20240121"
"20240118","1호선","신설동","14802","14343","20240121"
"20240118","4호선","신용산","20700","21952","20240121"
"20240118","중앙선","신원","161","137","20240121"
"20240118","경원선","신이문","9017","8216","20240121"
"20240118","5호선","신정(은행정)","14567","12100","20240121"
"20240118","2호선","신정네거리","11139","11461","20240121"
"20240118","장항선","신창(순천향대)","1078","1006","20240121"
"20240118","2호선","신촌","38427","39512","20240121"
"20240118","경의선","신촌","970","1357","20240121"
"20240118","수인선","신포","1926","1939","20240121"
"20240118","7호선","신풍","11969","11205","20240121"
"20240118","8호선","신흥","5519","5654","20240121"
"20240118","4호선","쌍문","30569","28606","20240121"
"20240118","장항선","쌍용(나사렛대)","2278","2137","20240121"
"20240118","장항선","아산","3558","3185","20240121"
"20240118","중앙선","아신","568","547","20240121"
"20240118","5호선","아차산(어린이대공원후문)","14801","14537","20240121"
"20240118","2호선","아현","11330","10409","20240121"
"20240118","3호선","안국","26525","27847","20240121"
"20240118","안산선","안산","12102","10986","20240121"
"20240118","6호선","안암(고대병원앞)","11818","11772","20240121"
"20240118","경부선","안양","21946","22003","20240121"
"20240118","8호선","암사","20327","17963","20240121"
"20240118","3호선","압구정","34369","37011","20240121"
"20240118","분당선","압구정로데오","21015","23000","20240121"
"20240118","5호선","애오개","7804","7630","20240121"
"20240118","경의선","야당","9292","9437","20240121"
"20240118","수인선","야목","419","380","20240121"
"20240118","분당선","야탑","28058","29785","20240121"
"20240118","6호선","약수","4093","3934","20240121"
"20240118","3호선","약수","13608","13267","20240121"
"20240118","중앙선","양수","1752","1676","20240121"
"20240118","중앙선","양원","3111","3026","20240121"
"20240118","3호선","양재(서초구청)","42671","46253","20240121"
"20240118","중앙선","양정","539","433","20240121"
"20240118","경원선","양주","7238","7044","20240121"
"20240118","2호선","양천구청","7357","8023","20240121"
"20240118","9호선","양천향교","10875","11218","20240121"
"20240118","5호선","양평","8750","8502","20240121"
"20240118","중앙선","양평","3724","3744","20240121"
"20240118","7호선","어린이대공원(세종대)","13840","13797","20240121"
"20240118","수인선","어천","1182","1164","20240121"
"20240118","9호선2~3단계","언주","13132","13361","20240121"
"20240118","5호선","여의나루","11716","13137","20240121"
"20240118","5호선","여의도","33566","35417","20240121"
"20240118","9호선","여의도","33784","33023","20240121"
"20240118","경강선","여주","2656","2612","20240121"
"20240118","경인선","역곡","27369","27435","20240121"
"20240118","2호선","역삼","59610","68968","20240121"
"20240118","6호선","역촌","4079","4914","20240121"
"20240118","수인선","연수","5033","5041","20240121"
"20240118","3호선","연신내","35894","34345","20240121"
"20240118","경원선","연천","1240","1249","20240121"
"20240118","9호선","염창","19637","18839","20240121"
"20240118","경부선","영등포","41222","42394","20240121"
"20240118","2호선","영등포구청","25265","25521","20240121"
"20240118","5호선","영등포구청","5101","5248","20240121"
"20240118","5호선","영등포시장","12461","12546","20240121"
"20240118","공항철도 1호선","영종","4093","4017","20240121"
"20240118","분당선","영통","9270","9378","20240121"
"20240118","3호선","오금","7408","6728","20240121"
"20240118","5호선","오금","3990","3975","20240121"
"20240118","경인선","오류동","11992","11226","20240121"
"20240118","분당선","오리","12962","10898","20240121"
"20240118","5호선","오목교(목동운동장앞)","23311","24673","20240121"
"20240118","수인선","오목천","3794","3419","20240121"
"20240118","중앙선","오빈","292","288","20240121"
"20240118","경부선","오산","10211","10199","20240121"
"20240118","경부선","오산대","3593","3375","20240121"
"20240118","안산선","오이도","8217","7980","20240121"
"20240118","경원선","옥수","56","40","20240121"
"20240118","3호선","옥수","9639","10025","20240121"
"20240118","7호선","온수(성공회대입구)","10296","9267","20240121"
"20240118","경인선","온수(성공회대입구)","6237","5953","20240121"
"20240118","장항선","온양온천","4527","4634","20240121"
"20240118","9호선2~3단계","올림픽공원(한국체대)","6527","6630","20240121"
"20240118","5호선","올림픽공원(한국체대)","4642","3865","20240121"
"20240118","5호선","왕십리(성동구청)","4760","5505","20240121"
"20240118","경원선","왕십리(성동구청)","16272","17321","20240121"
"20240118","2호선","왕십리(성동구청)","15996","13950","20240121"
"20240118","경원선","외대앞","8549","8445","20240121"
"20240118","2호선","용답","3053","2954","20240121"
"20240118","2호선","용두(동대문구청)","2827","2783","20240121"
"20240118","7호선","용마산(용마폭포공원)","6294","6013","20240121"
"20240118","중앙선","용문","1625","1712","20240121"
"20240118","경부선","용산","39844","40163","20240121"
"20240118","5호선","우장산","15649","15423","20240121"
"20240118","중앙선","운길산","541","536","20240121"
"20240118","공항철도 1호선","운서","9214","9704","20240121"
"20240118","경의선","운정","8003","7394","20240121"
"20240118","경의선","운천","4","6","20240121"
"20240118","일산선","원당","11711","11103","20240121"
"20240118","중앙선","원덕","293","272","20240121"
"20240118","수인선","원인재","4680","4780","20240121"
"20240118","서해선","원종","4645","4742","20240121"
"20240118","일산선","원흥","12418","11746","20240121"
"20240118","경원선","월계","6615","6172","20240121"
"20240118","6호선","월곡(동덕여대)","12591","12476","20240121"
"20240118","수인선","월곶","3224","2935","20240121"
"20240118","6호선","월드컵경기장(성산)","3989","4062","20240121"
"20240118","경의선","월롱","2284","1920","20240121"
"20240118","3호선","을지로3가","13227","13598","20240121"
"20240118","2호선","을지로3가","28046","28085","20240121"
"20240118","2호선","을지로4가","15138","15335","20240121"
"20240118","5호선","을지로4가","7473","7539","20240121"
"20240118","2호선","을지로입구","53615","55392","20240121"
"20240118","경원선","응봉","1992","1704","20240121"
"20240118","6호선","응암","18930","18773","20240121"
"20240118","경부선","의왕","10007","9836","20240121"
"20240118","경원선","의정부","18974","19297","20240121"
"20240118","2호선","이대","15260","16361","20240121"
"20240118","경강선","이매","1265","1076","20240121"
"20240118","분당선","이매","5994","5950","20240121"
"20240118","7호선","이수","17668","16997","20240121"
"20240118","경강선","이천","2778","2966","20240121"
"20240118","경원선","이촌(국립중앙박물관)","4207","3227","20240121"
"20240118","4호선","이촌(국립중앙박물관)","9455","10358","20240121"
"20240118","6호선","이태원","10951","11054","20240121"
"20240118","과천선","인덕원","27543","28392","20240121"
"20240118","경인선","인천","3519","2752","20240121"
"20240118","수인선","인천","1026","1593","20240121"
"20240118","공항철도 1호선","인천공항1터미널","13544","12328","20240121"
"20240118","공항철도 1호선","인천공항2터미널","6916","5851","20240121"
"20240118","수인선","인천논현","5668","6019","20240121"
"20240118","수인선","인하대","6491","6025","20240121"
"20240118","경의선","일산","12018","11916","20240121"
"20240118","3호선","일원","12731","12329","20240121"
"20240118","경의선","임진강","10","6","20240121"
"20240118","8호선","잠실(송파구청)","17200","20123","20240121"
"20240118","2호선","잠실(송파구청)","82964","82265","20240121"
"20240118","2호선","잠실나루","17503","17005","20240121"
"20240118","2호선","잠실새내","25238","24888","20240121"
"20240118","3호선","잠원","5440","5096","20240121"
"20240118","7호선","장승배기","10008","9714","20240121"
"20240118","7호선","장암","2673","1082","20240121"
"20240118","8호선","장지","18274","16915","20240121"
"20240118","5호선","장한평","21416","21157","20240121"
"20240118","경원선","전곡","1060","1018","20240121"
"20240118","우이신설선","정릉","4980","4628","20240121"
"20240118","일산선","정발산","7555","7657","20240121"
"20240118","과천선","정부과천청사","12906","13589","20240121"
"20240118","안산선","정왕","8656","8922","20240121"
"20240118","분당선","정자","21029","21874","20240121"
"20240118","1호선","제기동","19161","19402","20240121"
"20240118","경인선","제물포","10479","10022","20240121"
"20240118","1호선","종각","46388","45359","20240121"
"20240118","5호선","종로3가","15208","14929","20240121"
"20240118","3호선","종로3가","11738","13405","20240121"
"20240118","1호선","종로3가","28962","26461","20240121"
"20240118","1호선","종로5가","25957","25943","20240121"
"20240118","2호선","종합운동장","9568","9820","20240121"
"20240118","9호선2~3단계","종합운동장","5238","5418","20240121"
"20240118","경인선","주안","18975","17196","20240121"
"20240118","일산선","주엽","10413","10686","20240121"
"20240118","분당선","죽전","14082","15514","20240121"
"20240118","7호선","중계","15441","13887","20240121"
"20240118","7호선","중곡","11734","11302","20240121"
"20240118","경인선","중동","9860","9299","20240121"
"20240118","중앙선","중랑","5702","5553","20240121"
"20240118","안산선","중앙","19136","20014","20240121"
"20240118","9호선2~3단계","중앙보훈병원","13734","12108","20240121"
"20240118","7호선","중화","11165","10867","20240121"
"20240118","9호선","증미","9283","8953","20240121"
"20240118","6호선","증산(명지대앞)","10429","10419","20240121"
"20240118","일산선","지축","1","0","20240121"
"20240118","3호선","지축","7672","7632","20240121"
"20240118","중앙선","지평","62","56","20240121"
"20240118","경원선","지행","6359","6396","20240121"
"20240118","경부선","직산","861","894","20240121"
"20240118","경부선","진위","1722","1540","20240121"
"20240118","4호선","창동","28219","29476","20240121"
"20240118","6호선","창신","3729","2965","20240121"
"20240118","경춘선","천마산","1508","1421","20240121"
"20240118","경부선","천안","5500","5703","20240121"
"20240118","7호선","천왕","12481","11694","20240121"
"20240118","5호선","천호(풍납토성)","20665","20499","20240121"
"20240118","8호선","천호(풍납토성)","16541","18965","20240121"
"20240118","7호선","철산","23196","23431","20240121"
"20240118","6호선","청구","4074","4257","20240121"
"20240118","5호선","청구","4319","3932","20240121"
"20240118","7호선","청담","21148","23519","20240121"
"20240118","공항철도 1호선","청라국제도시","8178","7725","20240121"
"20240118","1호선","청량리(서울시립대입구)","23624","23018","20240121"
